0.09643018287460942,0.07804603603288723,0.06946924444303632
0.11452734983076998,0.08371286815873984,0.05336973278671493
0.12830360787638362,0.11387169503523537,0.10184725730742113
0.11259156190232744,0.07388331997608329,0.06940420774690491
0.11393885348640895,0.11669015817767918,0.07507943787653507
0.1155049471083131,0.09294477880042598,0.09031906102959392
0.14515531404859466,0.17979851742937245,0.10498588965326228
0.1086643137896209,0.11205714723364574,0.07342744388825172
0.18191968521815452,0.13379499778600987,0.12540941955792123
0.10921295331053506,0.10878651682226338,0.0779854302132733
0.1562704216565901,0.24025479804544844,0.17982717461432368
0.12014690639331894,0.11471061094964807,0.09648133837080669
0.308538095507364,0.08993149237016566,0.07410662320744507
0.07949475133562611,0.0607760441568405,0.04912018757935797
0.1090136765988869,0.09269253069144398,0.08038255902044754
0.12412796643256553,0.17593145997268916,0.11722505540324601
0.08964301416426423,0.07763750764956272,0.06977493461957408
0.13980224967008445,0.20016707721827,0.11326434994829529
0.13560807687493914,0.12369167227922012,0.09715472825142843
0.19127709704628126,0.19564568386358316,0.1410773398102628
0.06684917361524088,0.05071919994826808,0.044831536290613636
0.14483614185573226,0.17809635933782975,0.15379544919519147
0.10257099018311885,0.07885580297828569,0.06981969654645223
0.12467590514916765,0.10406520901169028,0.06522401281370874
0.08747194229857838,0.07939044879314185,0.06131974445561713
0.2675820042471152,0.1652024462442847,0.12225582466425215
0.16048438666418868,0.09554256119691056,0.08241047979076083
0.1246134736393102,0.15375269384243861,0.12480597789638324
0.12100481157706491,0.07469424851700877,0.055724220100269076
0.11630674965375402,0.06854400093862931,0.06245287618925415
0.10676279744587167,0.08489957941588999,0.07143658140042063
0.13204388943959244,0.08867093629557471,0.0741808851628894
0.09881988083536722,0.20477914828514793,0.12917351028088464
0.09540016269669874,0.07789990519723275,0.062102031055618206
0.21741635858982886,0.22577241726571842,0.14809637168367118
0.11791871810051072,0.213017312084339,0.16994634050893423
0.09456895906122485,0.09081509426140202,0.0738283394653082
0.13294919133354133,0.106817292162972,0.0860360119344564
0.07177188965246184,0.057479043273635094,0.0523777137156181
0.08658997482655227,0.06711261675966217,0.05527424938544023
0.14362490932553348,0.10066127786697192,0.07807610433025046
0.1351151059114044,0.18010430804724573,0.12396347462505686
0.1340776539528903,0.08817940942776274,0.063497318715459
0.10276448143284883,0.07013134471116172,0.06366947585143247
0.0631228611435493,0.06991814294712029,0.05826732174508124
0.12858282023037962,0.10869654956868252,0.10271363754152751
0.11182945134130505,0.06879901460941369,0.06136373553824226
0.16967285607089297,0.08625106415110037,0.07300978139463513
0.09827259967355824,0.10967104368532567,0.08620714369987094
0.1532941351831676,0.11875152609352138,0.10996734882349227
0.16989622038476096,0.17329707435595817,0.11656791506835737
